           1           1  -33.226612999354622     
           1           2  -6.6522255888261634     
           1           3  -5.8735305191781544     
           1           4  -2.6651518199590461E-002
           1           5  -2.1431756149986718E-011
           1           6  -2.8198137446783376E-002
           1           7  -3.8659809989307781E-003
           1           8  -2.0314875793981362E-011
           1           9  -4.0901799518179034E-003
           1          10  -1.5247037458751138E-011
           1          11   2.3101896359670908E-011
           1          12  -2.7461821253322730E-003
           1          13   1.1160096457752859E-003
           1          14  -2.1576440545197492E-003
           1          15  -2.6711003014112356     
           1          16  -2.3781797725321554     
           1          17  -2.5077969925861453E-003
           1          18   2.4138835759515504E-012
           1          19   5.7650400942100868     
           1          20  -2.0290723994610662     
           1          21  -2.2155584229033440     
           1          22   4.2518329598854647     
           1          23  -1.6544225724788701E-011
           1          24  -1.1017907008952648     
           2           1  -6.6522255888261661     
           2           2  -9.9002687359353718     
           2           3  -7.7780338626981482     
           2           4 -0.17269382955803855     
           2           5  -6.7319623512395611E-011
           2           6 -0.17871385815924737     
           2           7 -0.10792572140940071     
           2           8  -1.1764659308180997E-010
           2           9 -0.10387919083358521     
           2          10   4.3751670666024452E-012
           2          11  -3.0898215048707944E-011
           2          12  -9.2807718397129202E-002
           2          13   4.1235309589491481E-002
           2          14  -7.9722553538094459E-002
           2          15  -4.3297331476048750     
           2          16  -3.8708540130743416     
           2          17  -4.8370129828609040E-002
           2          18  -6.6134121578926562E-011
           2          19   5.9641986060046914     
           2          20  -3.4962148238986637     
           2          21  -3.6274154864878794     
           2          22   4.9942879781313696     
           2          23  -2.8090170457333457E-011
           2          24  -1.3341555869877399     
           3           1  -5.8735305191781526     
           3           2  -7.7780338626981553     
           3           3  -7.7381878336555463     
           3           4 -0.16398969944240935     
           3           5  -4.9550747105886916E-011
           3           6 -0.16117474534515749     
           3           7 -0.20301107353379169     
           3           8   1.7665615309877627E-012
           3           9 -0.16765311322753429     
           3          10  -1.1295578756863637E-011
           3          11  -7.1775737194141653E-011
           3          12 -0.10429319147442526     
           3          13   5.2944878082604695E-002
           3          14 -0.10236132537099360     
           3          15  -4.6644977545413759     
           3          16  -4.7489074879580278     
           3          17  -7.0862111302532713E-002
           3          18  -2.0404359105530011E-011
           3          19   4.4813547176114641     
           3          20  -4.0115453126963176     
           3          21  -4.4950354715959913     
           3          22   3.9302155896366786     
           3          23   1.2665889141080135E-011
           3          24  -1.0790252520980097     
           4           1  -2.6651518199590406E-002
           4           2 -0.17269382955803914     
           4           3 -0.16398969944240951     
           4           4  -8.7064267576349703     
           4           5  -1.4483260573617488E-010
           4           6   2.6449272021342580E-002
           4           7  -3.8964071708729806     
           4           8   4.0230629235351775E-011
           4           9   2.2494822577337290E-002
           4          10  -4.1906506296138091E-011
           4          11  -7.3396817333838312E-011
           4          12   9.9823124080261796E-002
           4          13  -7.0007870719679482E-002
           4          14 -0.18237602111624165     
           4          15  -5.9882693381793146E-002
           4          16  -8.3041665490503638E-002
           4          17  -2.5543070334718108     
           4          18  -5.9713254232934330E-011
           4          19   9.0092491083207688E-002
           4          20  -2.5372093575640240     
           4          21 -0.86753272090529554     
           4          22   2.6721156787243387     
           4          23   2.4585087903144860E-013
           4          24  -1.2202386020948153     
           5           1  -2.1431756149986708E-011
           5           2  -6.7319623512395456E-011
           5           3  -4.9550747105886949E-011
           5           4  -1.4483260573617552E-010
           5           5  -8.6041550337421384     
           5           6   3.6476566094441488E-010
           5           7  -1.3273847583566038E-010
           5           8  -3.8094261506967637     
           5           9   2.0350050160962557E-010
           5          10 -0.11152623721898756     
           5          11 -0.10665386883297820     
           5          12   2.6837098757884492E-010
           5          13   3.7509195625217941E-011
           5          14  -4.7209785182970299E-011
           5          15   1.8860436270258439E-010
           5          16   9.8905358217835345E-011
           5          17  -2.0366602557362668E-010
           5          18  -2.5275573454076694     
           5          19  -5.1793113053927184E-011
           5          20  -5.0785697618446119E-011
           5          21   4.1411278192846933E-011
           5          22   2.5729171419419982E-010
           5          23  -1.9272701046550831     
           5          24  -5.4445421225026185E-011
           6           1  -2.8198137446783351E-002
           6           2 -0.17871385815924770     
           6           3 -0.16117474534515780     
           6           4   2.6449272021342542E-002
           6           5   3.6476566094441524E-010
           6           6  -8.7596329053447395     
           6           7   2.2494822796620864E-002
           6           8   1.9505922876457539E-010
           6           9  -3.9272041568794851     
           6          10   4.8455470633456363E-011
           6          11  -1.6329638812184879E-011
           6          12 -0.26055130287463285     
           6          13 -0.12100353864750962     
           6          14   1.8323000077504946E-002
           6          15  -2.9999378634047758     
           6          16 -0.85474994680653504     
           6          17  -2.6388353475377487E-002
           6          18   1.4593561700115933E-010
           6          19   2.5752722039027010     
           6          20  0.59835668965035504     
           6          21  0.13059482355145971     
           6          22  -1.1082476896436126     
           6          23   1.3142165635009031E-010
           6          24  -1.6573296056099778     
           7           1  -3.8659809989307972E-003
           7           2 -0.10792572140940068     
           7           3 -0.20301107353379078     
           7           4  -3.8964071708729815     
           7           5  -1.3273847583566123E-010
           7           6   2.2494822796620819E-002
           7           7  -4.8334714459665804     
           7           8   1.4342445343216895E-010
           7           9   4.4067475493746053E-002
           7          10   1.3890178363597397E-010
           7          11   1.7114370645913732E-011
           7          12   9.4438238286254500E-002
           7          13  -3.7792368311384425E-002
           7          14 -0.17477817177467059     
           7          15  -6.5766571052147935E-002
           7          16 -0.14218188419735930     
           7          17  -2.6093372620723962     
           7          18  -1.1243601018230078E-010
           7          19   6.2111215410064063E-002
           7          20  -3.2705823337648265     
           7          21  -1.7135048431432665     
           7          22  0.74768921849005654     
           7          23   9.2866280939639652E-011
           7          24 -0.81835458968783426     
           8           1  -2.0314875793981343E-011
           8           2  -1.1764659308180981E-010
           8           3   1.7665615309878807E-012
           8           4   4.0230629235351975E-011
           8           5  -3.8094261506967628     
           8           6   1.9505922876457505E-010
           8           7   1.4342445343216921E-010
           8           8  -4.6630751558651831     
           8           9  -5.0202912029090513E-011
           8          10  -9.1002501494445026E-002
           8          11  -8.1124089745126068E-002
           8          12  -4.1573855457432637E-011
           8          13  -1.5083445432418791E-010
           8          14   1.0058657415883098E-010
           8          15   2.9006786529172826E-011
           8          16   6.8803733639578700E-011
           8          17   9.5511184482324233E-011
           8          18  -2.5743899826626722     
           8          19   1.6924549588919748E-011
           8          20   2.1512898987404904E-010
           8          21   1.9802558740778128E-010
           8          22   1.2336643651045866E-010
           8          23  -2.2122471678588158     
           8          24  -1.4437254009585576E-010
           9           1  -4.0901799518179016E-003
           9           2 -0.10387919083358554     
           9           3 -0.16765311322753437     
           9           4   2.2494822577336419E-002
           9           5   2.0350050160962580E-010
           9           6  -3.9272041568794855     
           9           7   4.4067475493745435E-002
           9           8  -5.0202912029090313E-011
           9           9  -4.8504149621501416     
           9          10  -9.3818359836871739E-011
           9          11  -3.2692272487393317E-011
           9          12 -0.23212712203526226     
           9          13 -0.10220884810549970     
           9          14   2.1665861324498385E-002
           9          15  -3.4132956209125127     
           9          16  -1.6253955845572472     
           9          17  -4.6686085494005089E-002
           9          18   4.4784780873388582E-011
           9          19  0.37273812927249439     
           9          20  0.78569746898659332     
           9          21  0.30513370064790529     
           9          22 -0.71314770465370902     
           9          23  -4.9056794751420440E-011
           9          24  -2.0437167083775560     
          10           1  -1.5247037458751141E-011
          10           2   4.3751670666024371E-012
          10           3  -1.1295578756863636E-011
          10           4  -4.1906506296138091E-011
          10           5 -0.11152623721898754     
          10           6   4.8455470633456337E-011
          10           7   1.3890178363597400E-010
          10           8  -9.1002501494445082E-002
          10           9  -9.3818359836871791E-011
          10          10  -4.4358541862795553     
          10          11   2.0993905154844228E-002
          10          12   4.8074273010674599E-012
          10          13   2.8282564196447326E-011
          10          14  -3.6537137183572593E-011
          10          15  -7.6887787066888759E-011
          10          16  -4.6892499740536501E-011
          10          17   6.3791784107586822E-011
          10          18  -3.8120098299888855E-002
          10          19  -1.0413354364302122E-010
          10          20   5.5538977780259588E-011
          10          21   4.0523585099276383E-011
          10          22   4.7500533261184412E-011
          10          23  -1.9306240557528007     
          10          24  -3.5877245969091385E-012
          11           1   2.3101896359670908E-011
          11           2  -3.0898215048707957E-011
          11           3  -7.1775737194141666E-011
          11           4  -7.3396817333838286E-011
          11           5 -0.10665386883297820     
          11           6  -1.6329638812184918E-011
          11           7   1.7114370645913793E-011
          11           8  -8.1124089745126082E-002
          11           9  -3.2692272487393253E-011
          11          10   2.0993905154844006E-002
          11          11  -4.4660347923216985     
          11          12   2.2436767564978065E-011
          11          13   4.2027523632912367E-011
          11          14  -4.7272201354779528E-011
          11          15  -6.5274825100359637E-011
          11          16  -4.8819087440194996E-011
          11          17  -6.0499796096199221E-012
          11          18  -2.2633266666370710     
          11          19  -9.3217115350152944E-012
          11          20  -5.3640984392473233E-011
          11          21  -3.5140718543165398E-011
          11          22   8.5909331188525084E-011
          11          23  0.46712182644146683     
          11          24  -6.7684940033064019E-012
          12           1  -2.7461821253322236E-003
          12           2  -9.2807718397129493E-002
          12           3 -0.10429319147442531     
          12           4   9.9823124080261921E-002
          12           5   2.6837098757884477E-010
          12           6 -0.26055130287463274     
          12           7   9.4438238286254417E-002
          12           8  -4.1573855457432676E-011
          12           9 -0.23212712203526248     
          12          10   4.8074273010674753E-012
          12          11   2.2436767564978085E-011
          12          12  -4.7008243202077553     
          12          13  -5.8282993128073446E-003
          12          14   8.1569877834784560E-002
          12          15  -1.7004193935042509     
          12          16 -0.21540435179232245     
          12          17   1.7110718225764786E-002
          12          18   5.6458018404652818E-011
          12          19 -0.17303285286616915     
          12          20  0.63400144839607597     
          12          21   3.2557620658644579E-002
          12          22   5.5600014620570112E-002
          12          23   1.1179273025250910E-011
          12          24  0.80835340993234417     
          13           1   1.1160096457753050E-003
          13           2   4.1235309589491717E-002
          13           3   5.2944878082604667E-002
          13           4  -7.0007870719679427E-002
          13           5   3.7509195625217825E-011
          13           6 -0.12100353864750982     
          13           7  -3.7792368311384376E-002
          13           8  -1.5083445432418776E-010
          13           9 -0.10220884810549954     
          13          10   2.8282564196447335E-011
          13          11   4.2027523632912374E-011
          13          12  -5.8282993128073723E-003
          13          13  -4.5657755802221605     
          13          14   5.6883537310652245E-002
          13          15  -2.8936819757671862E-002
          13          16   1.0593415119576899E-002
          13          17  -2.2772043552122661     
          13          18  -1.8623332047893250E-011
          13          19   2.8507297652330919E-002
          13          20  0.63546113074302568     
          13          21   8.3734267600219320E-002
          13          22 -0.56379411214495723     
          13          23  -4.8082313684614788E-011
          13          24  -1.6768179430127503     
          14           1  -2.1576440545197900E-003
          14           2  -7.9722553538094654E-002
          14           3 -0.10236132537099354     
          14           4 -0.18237602111624157     
          14           5  -4.7209785182970358E-011
          14           6   1.8323000077505119E-002
          14           7 -0.17477817177467062     
          14           8   1.0058657415883085E-010
          14           9   2.1665861324498312E-002
          14          10  -3.6537137183572593E-011
          14          11  -4.7272201354779554E-011
          14          12   8.1569877834784699E-002
          14          13   5.6883537310652543E-002
          14          14  -4.5052416412769452     
          14          15  -3.0010909090575820E-002
          14          16  -5.4607229929371871E-002
          14          17  -5.6932736587140320E-002
          14          18  -7.4726545442110995E-012
          14          19   4.1316664376358891E-002
          14          20  -1.3127094112539475     
          14          21 -0.20126908265769769     
          14          22  0.22398874831746898     
          14          23   5.4071395770333670E-011
          14          24 -0.57539604428442748     
          15           1  -2.6711003014112347     
          15           2  -4.3297331476048750     
          15           3  -4.6644977545413751     
          15           4  -5.9882693381792598E-002
          15           5   1.8860436270258454E-010
          15           6  -2.9999378634047740     
          15           7  -6.5766571052148143E-002
          15           8   2.9006786529173188E-011
          15           9  -3.4132956209125118     
          15          10  -7.6887787066888746E-011
          15          11  -6.5274825100359676E-011
          15          12  -1.7004193935042504     
          15          13  -2.8936819757671886E-002
          15          14  -3.0010909090575709E-002
          15          15  -6.0901225111580102     
          15          16  -4.0695076725353125     
          15          17  -6.6832263863830926E-002
          15          18   6.5677259571348474E-011
          15          19   2.0640158579427648     
          15          20  -1.6480854754284440     
          15          21  -2.5416179576262876     
          15          22   1.7494707138809307     
          15          23   2.2552704208608777E-012
          15          24  -1.4457751089363782     
          16           1  -2.3781797725321558     
          16           2  -3.8708540130743438     
          16           3  -4.7489074879580295     
          16           4  -8.3041665490503153E-002
          16           5   9.8905358217835526E-011
          16           6 -0.85474994680653493     
          16           7 -0.14218188419735966     
          16           8   6.8803733639578764E-011
          16           9  -1.6253955845572474     
          16          10  -4.6892499740536501E-011
          16          11  -4.8819087440195035E-011
          16          12 -0.21540435179232253     
          16          13   1.0593415119576890E-002
          16          14  -5.4607229929371892E-002
          16          15  -4.0695076725353134     
          16          16  -4.5347229159259124     
          16          17  -6.1839995150883002E-002
          16          18   6.4266482659079107E-011
          16          19   1.6072019255338594     
          16          20  -2.4235026179385883     
          16          21  -3.4488186146960134     
          16          22   1.6317770829790286     
          16          23   1.2754916731622878E-011
          16          24  -1.0178820008833005     
          17           1  -2.5077969925861509E-003
          17           2  -4.8370129828609172E-002
          17           3  -7.0862111302532713E-002
          17           4  -2.5543070334718112     
          17           5  -2.0366602557362644E-010
          17           6  -2.6388353475377976E-002
          17           7  -2.6093372620723954     
          17           8   9.5511184482324750E-011
          17           9  -4.6686085494004985E-002
          17          10   6.3791784107586784E-011
          17          11  -6.0499796096199003E-012
          17          12   1.7110718225764543E-002
          17          13  -2.2772043552122669     
          17          14  -5.6932736587140320E-002
          17          15  -6.6832263863831037E-002
          17          16  -6.1839995150882912E-002
          17          17  -4.1071346850457644     
          17          18  -8.3423569038158081E-011
          17          19   3.3761149637987278E-002
          17          20  -1.0988786959588570     
          17          21 -0.67888883674340661     
          17          22  0.70346296412632747     
          17          23   3.7101715603437014E-011
          17          24  -1.3813640900064754     
          18           1   2.4138835759515585E-012
          18           2  -6.6134121578926498E-011
          18           3  -2.0404359105530033E-011
